vendorid,drivertip,mtatax,distance,numpassengers,tollamount,paymentmethod,ratecode,storedflag,extracharges,totalamount,deliv_time_spent
2.0,2.2,0.5,1.35,2.0,0.0,1.0,1.0,N,0.5,11.0,8.4
2.0,2.56,0.5,2.61,1.0,0.0,1.0,1.0,N,0.5,15.36,12.783333333333333
2.0,1.0,0.5,1.6,2.0,0.0,1.0,1.0,N,0.0,12.3,15.216666666666667
1.0,0.0,0.5,0.7,1.0,0.0,2.0,1.0,N,0.0,5.3,3.3333333333333335
2.0,1.36,0.5,1.13,5.0,0.0,1.0,1.0,N,0.5,8.16,4.466666666666667
2.0,1.58,0.5,0.68,1.0,0.0,1.0,1.0,N,0.0,7.88,5.1
1.0,2.75,0.5,2.8,1.0,0.0,1.0,1.0,N,0.5,16.55,13.766666666666667
1.0,3.25,0.5,3.5,1.0,0.0,1.0,1.0,N,0.0,19.55,20.05
2.0,0.0,0.5,1.68,1.0,0.0,2.0,1.0,N,0.0,11.8,15.316666666666666
1.0,1.7,0.5,2.2,1.0,0.0,1.0,1.0,N,0.0,13.0,13.266666666666667
2.0,3.0,0.5,1.1,1.0,0.0,1.0,1.0,N,0.0,9.8,5.2
2.0,3.45,0.5,1.9,1.0,0.0,1.0,1.0,N,0.0,17.25,19.633333333333333
1.0,0.0,0.5,0.7,2.0,0.0,2.0,1.0,N,0.0,7.3,8.133333333333333
2.0,2.34,0.5,1.01,1.0,0.0,1.0,1.0,N,0.0,10.14,8.5
1.0,3.15,0.5,2.4,1.0,0.0,1.0,1.0,N,0.0,18.95,22.183333333333334
2.0,0.0,0.5,1.81,6.0,0.0,2.0,1.0,N,0.0,14.8,22.116666666666667
2.0,1.86,0.5,1.27,1.0,0.0,1.0,1.0,N,1.0,11.16,8.2
2.0,1.44,0.5,0.37,6.0,0.0,1.0,1.0,N,0.0,6.24,4.25
2.0,0.0,0.5,3.42,1.0,0.0,2.0,1.0,N,0.0,18.8,27.233333333333334
2.0,1.0,0.5,1.48,1.0,0.0,1.0,1.0,N,0.0,9.8,9.766666666666667
2.0,0.0,0.5,0.48,1.0,0.0,2.0,1.0,N,0.0,4.8,2.8666666666666667
2.0,3.26,0.5,1.56,1.0,0.0,1.0,1.0,N,0.0,19.56,26.266666666666666
1.0,1.32,0.5,1.2,1.0,0.0,1.0,1.0,N,1.0,10.12,7.683333333333334
2.0,1.66,0.5,1.16,5.0,0.0,1.0,1.0,N,1.0,9.96,6.9
2.0,0.0,0.5,1.51,1.0,0.0,2.0,1.0,N,0.0,8.8,9.916666666666666
1.0,2.2,0.5,1.3,2.0,0.0,1.0,1.0,N,0.5,11.0,8.383333333333333
1.0,2.55,0.5,2.6,1.0,0.0,1.0,1.0,N,0.5,15.35,11.5
2.0,2.08,0.5,0.91,2.0,0.0,1.0,1.0,N,0.0,10.38,9.083333333333334
1.0,0.82,0.5,2.2,1.0,0.0,1.0,1.0,Y,0.0,17.12,23.633333333333333
1.0,2.0,0.5,2.7,1.0,0.0,1.0,1.0,N,0.5,12.8,8.216666666666667
1.0,0.0,0.5,1.8,1.0,0.0,2.0,1.0,N,0.0,10.8,13.9
2.0,7.07,0.5,10.26,1.0,5.54,1.0,1.0,N,0.0,42.41,24.566666666666666
2.0,1.66,0.5,1.18,2.0,0.0,1.0,1.0,N,0.5,9.96,7.5
1.0,1.7,0.5,1.3,1.0,0.0,1.0,1.0,N,0.0,10.0,8.033333333333333
2.0,6.09,0.5,5.15,1.0,0.0,1.0,1.0,N,0.0,26.39,21.483333333333334
1.0,1.75,0.5,0.9,1.0,0.0,1.0,1.0,N,1.0,10.55,9.133333333333333
2.0,0.0,0.5,1.47,1.0,0.0,2.0,1.0,N,0.0,13.8,20.716666666666665
2.0,6.08,0.5,5.91,1.0,0.0,1.0,1.0,N,0.0,30.38,28.25
2.0,1.3,0.5,1.07,2.0,0.0,1.0,1.0,N,0.0,9.1,7.5
2.0,1.0,0.5,1.45,1.0,0.0,1.0,1.0,N,0.0,12.3,14.05
2.0,0.0,0.5,1.52,1.0,0.0,2.0,1.0,N,0.0,14.8,23.0
1.0,1.55,0.5,1.1,1.0,0.0,1.0,1.0,N,0.0,9.35,8.05
2.0,0.0,0.5,6.05,5.0,0.0,2.0,1.0,N,0.5,21.3,23.433333333333334
1.0,0.0,0.5,2.5,1.0,0.0,2.0,1.0,N,1.0,13.8,15.5
2.0,2.5,0.5,1.73,1.0,0.0,1.0,1.0,N,1.0,13.8,10.45
1.0,2.45,0.5,1.7,3.0,0.0,1.0,1.0,N,0.0,12.25,10.183333333333334
2.0,1.66,0.5,1.34,1.0,0.0,1.0,1.0,N,0.5,9.96,7.216666666666667
1.0,2.75,0.5,3.2,1.0,0.0,1.0,1.0,N,0.0,16.55,15.116666666666667
1.0,2.0,0.5,1.4,2.0,0.0,1.0,1.0,N,0.5,10.8,8.033333333333333
1.0,0.0,0.5,0.3,1.0,0.0,2.0,1.0,N,1.0,6.3,4.0
1.0,6.7,0.5,7.2,1.0,0.0,1.0,1.0,N,0.0,33.5,30.666666666666668
2.0,1.86,0.5,1.23,2.0,0.0,1.0,1.0,N,0.0,11.16,10.866666666666667
2.0,5.45,0.5,4.72,6.0,0.0,1.0,1.0,N,0.5,27.25,25.383333333333333
2.0,2.36,0.5,2.36,2.0,0.0,1.0,1.0,N,0.0,14.16,12.85
1.0,2.36,0.5,2.1,2.0,0.0,1.0,1.0,N,1.0,14.16,11.533333333333333
1.0,8.3,0.5,10.5,2.0,5.76,1.0,1.0,N,0.0,49.86,46.03333333333333
2.0,8.51,0.5,9.53,1.0,5.76,1.0,1.0,N,0.0,51.07,46.86666666666667
2.0,0.0,0.5,0.88,1.0,0.0,2.0,1.0,N,0.0,6.3,4.816666666666666
1.0,0.42,0.5,0.6,1.0,0.0,1.0,1.0,N,0.5,5.72,1.7
2.0,2.2,0.5,1.12,1.0,0.0,1.0,1.0,N,0.0,11.0,10.35
1.0,2.0,0.5,0.8,1.0,0.0,1.0,1.0,N,0.0,8.8,5.95
2.0,3.96,0.5,6.23,1.0,0.0,1.0,1.0,N,0.0,23.76,15.25
1.0,1.95,0.5,2.1,1.0,0.0,1.0,1.0,N,0.5,11.75,7.2
1.0,2.0,0.5,1.7,1.0,0.0,1.0,1.0,N,1.0,13.3,11.516666666666667
2.0,2.19,0.5,0.88,1.0,0.0,1.0,1.0,N,0.5,9.49,6.266666666666667
2.0,0.0,0.5,0.99,1.0,0.0,2.0,1.0,N,0.5,7.8,6.55
1.0,0.0,0.5,2.1,1.0,0.0,2.0,1.0,N,0.0,11.8,14.533333333333333
1.0,2.05,0.5,1.1,1.0,0.0,1.0,1.0,N,1.0,10.35,6.85
2.0,4.08,0.5,10.42,5.0,5.76,1.0,1.0,N,0.0,48.14,45.266666666666666
2.0,0.0,0.5,0.83,1.0,0.0,2.0,1.0,N,0.0,6.3,5.016666666666667
2.0,0.0,0.5,1.45,5.0,0.0,2.0,1.0,N,0.0,10.3,12.033333333333333
1.0,3.05,0.5,1.0,1.0,0.0,1.0,1.0,N,0.0,15.35,17.916666666666668
2.0,0.7,0.5,0.46,1.0,0.0,1.0,1.0,N,0.0,6.0,3.7
2.0,1.58,0.5,0.7,1.0,0.0,1.0,1.0,N,0.0,7.88,5.583333333333333
2.0,1.06,0.5,0.48,1.0,0.0,1.0,1.0,N,0.0,6.36,4.266666666666667
1.0,2.0,0.5,2.8,1.0,0.0,1.0,1.0,N,0.0,14.8,15.116666666666667
1.0,1.55,0.5,1.1,1.0,0.0,1.0,1.0,N,0.5,9.35,7.15
2.0,1.0,0.5,0.77,5.0,0.0,1.0,1.0,N,1.0,7.3,2.65
2.0,0.0,0.5,1.08,1.0,0.0,2.0,1.0,N,0.0,8.3,8.8
2.0,0.0,0.5,1.52,3.0,0.0,2.0,1.0,N,0.0,8.8,12.166666666666666
2.0,3.66,0.5,3.1,1.0,0.0,1.0,1.0,N,1.0,21.96,25.133333333333333
2.0,3.16,0.5,3.48,1.0,0.0,1.0,1.0,N,0.0,18.96,17.116666666666667
2.0,0.36,0.5,0.56,1.0,0.0,1.0,1.0,N,1.0,7.66,5.483333333333333
2.0,0.0,0.5,2.27,1.0,0.0,2.0,1.0,N,0.0,17.3,26.766666666666666
1.0,0.0,0.5,0.7,1.0,0.0,2.0,1.0,N,0.0,6.8,6.216666666666667
1.0,0.0,0.5,0.5,1.0,0.0,2.0,1.0,N,1.0,5.8,2.1333333333333333
1.0,0.0,0.5,0.9,1.0,0.0,1.0,1.0,N,0.0,6.3,5.25
2.0,0.0,0.5,1.14,1.0,0.0,1.0,1.0,N,1.0,9.8,10.6
2.0,1.86,0.5,0.97,1.0,0.0,1.0,1.0,N,0.0,11.16,11.5
2.0,2.16,0.5,1.44,1.0,0.0,1.0,1.0,N,0.0,12.96,14.25
2.0,1.59,0.5,0.72,6.0,0.0,1.0,1.0,N,0.5,6.89,2.1333333333333333
1.0,1.95,0.5,2.0,1.0,0.0,1.0,1.0,N,0.5,11.75,8.75
2.0,1.96,0.5,1.25,3.0,0.0,1.0,1.0,N,1.0,11.76,10.483333333333333
2.0,2.2,0.5,1.75,2.0,0.0,1.0,1.0,N,0.0,11.0,8.35
2.0,2.94,0.5,1.56,2.0,0.0,1.0,1.0,N,0.0,12.74,11.283333333333333
2.0,0.0,0.5,0.77,5.0,0.0,2.0,1.0,N,1.0,7.8,6.95
1.0,3.76,0.5,2.8,1.0,0.0,1.0,1.0,N,0.0,22.56,28.216666666666665
2.0,1.86,0.5,1.66,1.0,0.0,1.0,1.0,N,0.5,11.16,7.6
2.0,1.45,0.5,0.36,1.0,0.0,1.0,1.0,N,1.0,7.25,2.6333333333333333
2.0,4.82,0.5,2.54,1.0,0.0,1.0,1.0,N,1.0,24.12,26.55
2.0,0.0,0.5,3.36,1.0,0.0,2.0,1.0,N,0.0,13.3,11.9
2.0,2.0,0.5,2.7,6.0,0.0,1.0,1.0,N,0.0,16.8,18.7
2.0,2.64,0.5,1.15,1.0,0.0,1.0,1.0,N,0.5,11.44,8.25
1.0,0.0,0.5,0.4,1.0,0.0,2.0,1.0,N,0.0,5.3,4.283333333333333
2.0,7.26,0.5,12.52,2.0,0.0,1.0,1.0,N,0.5,43.56,21.233333333333334
1.0,0.0,0.5,17.8,4.0,5.76,2.0,2.0,N,4.5,63.06,44.95
1.0,0.0,0.5,2.1,1.0,0.0,2.0,1.0,N,0.0,11.3,14.016666666666667
2.0,1.82,0.5,1.23,5.0,0.0,1.0,1.0,N,0.0,9.12,6.35
2.0,1.96,0.5,1.8,1.0,0.0,1.0,1.0,N,0.0,11.76,10.583333333333334
2.0,2.19,0.5,0.61,1.0,0.0,1.0,1.0,N,0.0,9.49,7.733333333333333
1.0,1.0,0.5,0.7,1.0,0.0,1.0,1.0,N,0.5,6.8,3.216666666666667
1.0,0.0,0.5,1.9,1.0,0.0,2.0,1.0,N,0.0,10.8,12.966666666666667
1.0,1.91,0.5,2.3,2.0,0.0,1.0,1.0,N,0.5,14.71,16.183333333333334
2.0,0.0,0.5,1.16,1.0,0.0,2.0,1.0,N,1.0,8.8,8.533333333333333
2.0,1.2,0.5,2.01,1.0,0.0,1.0,1.0,N,0.0,13.0,15.316666666666666
1.0,1.25,0.5,0.6,1.0,0.0,1.0,1.0,N,1.0,7.55,3.8333333333333335
2.0,22.81,0.5,14.67,1.0,16.26,1.0,5.0,N,0.0,136.87,52.8
1.0,0.0,0.5,0.9,1.0,0.0,2.0,1.0,N,1.0,7.8,6.35
2.0,0.0,0.5,17.86,1.0,5.76,1.0,2.0,N,0.0,58.56,39.93333333333333
2.0,1.77,0.5,1.57,1.0,0.0,1.0,1.0,N,1.0,13.57,12.933333333333334
2.0,0.0,0.5,8.81,1.0,0.0,2.0,1.0,N,0.5,30.8,29.083333333333332
2.0,2.45,0.5,1.73,1.0,0.0,1.0,1.0,N,0.0,12.25,10.233333333333333
1.0,2.0,0.5,3.2,1.0,0.0,1.0,1.0,N,0.0,14.8,11.25
2.0,3.46,0.5,2.61,1.0,0.0,1.0,1.0,N,1.0,20.76,23.633333333333333
1.0,0.5,0.5,0.4,1.0,0.0,1.0,1.0,N,0.0,5.3,2.8833333333333333
2.0,4.7,0.5,7.37,1.0,0.0,1.0,1.0,N,0.0,32.0,25.7
2.0,1.82,0.5,1.2,4.0,0.0,1.0,1.0,N,0.0,9.12,6.933333333333334
2.0,1.5,0.5,1.62,1.0,0.0,1.0,1.0,N,0.5,9.8,6.75
1.0,1.0,0.5,6.1,1.0,0.0,1.0,1.0,N,0.0,26.3,28.483333333333334
2.0,2.5,0.5,1.05,2.0,0.0,1.0,1.0,N,0.0,8.3,3.3333333333333335
2.0,2.06,0.5,1.93,1.0,0.0,1.0,1.0,N,0.5,12.36,10.316666666666666
2.0,0.0,0.5,5.53,2.0,0.0,2.0,1.0,N,0.0,21.3,23.016666666666666
2.0,7.08,0.5,8.99,1.0,0.0,1.0,1.0,N,0.0,35.38,23.866666666666667
1.0,0.0,0.5,0.6,1.0,0.0,2.0,1.0,N,0.5,6.8,5.766666666666667
1.0,1.85,0.5,1.2,1.0,0.0,1.0,1.0,N,0.0,11.15,11.083333333333334
1.0,0.0,0.5,0.4,3.0,0.0,2.0,1.0,N,0.0,5.3,4.283333333333333
2.0,4.36,0.5,6.43,2.0,0.0,1.0,1.0,N,0.5,26.16,20.516666666666666
1.0,2.7,0.5,1.1,1.0,0.0,1.0,1.0,N,0.0,13.5,13.683333333333334
2.0,7.41,0.5,8.83,1.0,5.76,1.0,1.0,N,0.5,44.47,27.433333333333334
1.0,2.45,0.5,1.2,1.0,0.0,1.0,1.0,N,0.0,14.75,16.983333333333334
1.0,0.0,0.5,1.4,1.0,0.0,2.0,1.0,N,0.0,7.3,6.016666666666667
2.0,11.58,0.5,16.09,5.0,0.0,1.0,1.0,N,0.5,57.88,29.916666666666668
1.0,2.16,0.5,1.6,1.0,0.0,1.0,1.0,N,1.0,12.96,10.75
2.0,1.82,0.5,0.71,6.0,0.0,1.0,1.0,N,0.0,9.12,7.833333333333333
1.0,7.25,0.5,9.2,1.0,0.0,1.0,1.0,N,0.5,43.55,41.11666666666667
2.0,1.0,0.5,2.39,1.0,0.0,1.0,1.0,N,1.0,14.8,15.116666666666667
2.0,0.0,0.5,2.96,1.0,0.0,2.0,1.0,N,0.0,10.8,5.1
1.0,4.55,0.5,6.9,1.0,0.0,1.0,1.0,N,0.0,27.35,17.516666666666666
1.0,0.0,0.5,3.7,1.0,0.0,2.0,1.0,N,0.5,14.3,12.433333333333334
1.0,2.25,0.5,2.2,1.0,0.0,1.0,1.0,N,0.0,13.55,12.283333333333333
2.0,0.0,0.5,0.64,6.0,0.0,1.0,1.0,N,0.0,6.8,6.45
2.0,0.0,0.5,1.82,1.0,0.0,2.0,1.0,N,1.0,9.8,7.6
1.0,0.03,0.5,0.5,1.0,0.0,1.0,1.0,N,0.0,6.83,6.933333333333334
2.0,2.16,0.5,2.36,2.0,0.0,1.0,1.0,N,0.0,12.96,11.65
2.0,0.0,0.5,4.06,5.0,0.0,2.0,1.0,N,0.0,16.8,16.6
1.0,0.0,0.5,0.4,1.0,0.0,2.0,1.0,N,0.0,5.3,3.7333333333333334
2.0,0.0,0.5,9.33,1.0,5.76,2.0,1.0,N,1.0,48.06,60.983333333333334
2.0,5.55,0.5,2.55,1.0,0.0,1.0,1.0,N,0.0,23.85,27.733333333333334
2.0,2.46,0.5,1.89,5.0,0.0,1.0,1.0,N,0.0,14.76,16.533333333333335
2.0,0.0,0.5,1.06,1.0,0.0,2.0,1.0,N,0.0,8.8,10.533333333333333
2.0,11.46,0.5,16.97,1.0,0.0,1.0,2.0,N,4.5,68.76,55.63333333333333
1.0,0.0,0.5,1.3,1.0,0.0,2.0,1.0,N,0.0,9.3,10.383333333333333
2.0,5.76,0.5,9.03,1.0,0.0,1.0,1.0,N,0.5,34.56,23.383333333333333
1.0,1.8,0.5,1.0,1.0,0.0,1.0,1.0,N,1.0,9.1,5.183333333333334
2.0,1.86,0.5,1.38,5.0,0.0,1.0,1.0,N,0.0,11.16,11.1
1.0,2.55,0.5,2.5,1.0,0.0,1.0,1.0,N,0.5,15.35,13.033333333333333
2.0,0.0,0.5,0.67,1.0,0.0,2.0,1.0,N,0.0,5.3,3.6333333333333333
2.0,2.26,0.5,2.7,5.0,0.0,1.0,1.0,N,0.0,13.56,11.533333333333333
1.0,3.75,0.5,4.7,2.0,0.0,1.0,1.0,N,0.5,22.55,19.116666666666667
2.0,1.18,0.5,3.81,1.0,0.0,1.0,1.0,N,0.0,15.98,15.3
1.0,0.0,0.5,2.6,1.0,0.0,2.0,1.0,N,0.5,12.3,12.55
1.0,3.25,0.5,2.9,1.0,0.0,1.0,1.0,N,0.0,19.55,21.9
1.0,3.05,0.5,2.9,1.0,0.0,1.0,1.0,N,1.0,18.35,17.75
2.0,1.76,0.5,1.58,1.0,0.0,1.0,1.0,N,0.0,10.56,9.216666666666667
1.0,0.0,0.5,0.2,1.0,0.0,2.0,1.0,N,0.0,4.3,2.65
2.0,3.16,0.5,3.88,1.0,0.0,1.0,1.0,N,0.5,18.96,14.3
2.0,0.0,0.5,3.54,1.0,0.0,2.0,1.0,N,0.0,20.3,29.633333333333333
2.0,1.47,0.5,1.37,1.0,0.0,1.0,1.0,N,0.0,12.77,15.45
1.0,0.0,0.5,2.9,1.0,0.0,2.0,1.0,N,0.0,12.3,12.916666666666666
2.0,4.56,0.5,6.01,5.0,0.0,1.0,1.0,N,0.0,27.36,21.633333333333333
2.0,6.41,0.5,8.64,1.0,5.76,1.0,1.0,N,0.0,38.47,19.116666666666667
1.0,0.0,0.5,5.2,1.0,0.0,2.0,1.0,N,0.5,20.3,20.266666666666666
1.0,1.2,0.5,0.4,1.0,0.0,1.0,1.0,N,0.0,6.0,3.566666666666667
1.0,1.25,0.5,1.0,1.0,0.0,1.0,1.0,N,0.0,7.55,5.333333333333333
1.0,0.0,0.5,1.2,1.0,0.0,2.0,1.0,N,0.0,7.3,6.866666666666666
1.0,8.3,0.5,11.3,1.0,5.76,1.0,1.0,N,0.5,49.86,27.633333333333333
1.0,0.0,0.5,5.5,1.0,0.0,2.0,1.0,N,1.0,22.8,23.116666666666667
1.0,1.85,0.5,1.4,1.0,0.0,1.0,1.0,N,0.5,11.15,9.1
1.0,5.0,0.5,6.2,1.0,0.0,1.0,1.0,N,0.5,35.3,40.45
2.0,3.26,0.5,4.02,2.0,0.0,1.0,1.0,N,0.0,19.56,16.316666666666666
1.0,1.85,0.5,0.5,2.0,0.0,1.0,1.0,N,0.0,8.15,6.4
2.0,1.2,0.5,2.28,3.0,0.0,1.0,1.0,N,1.0,16.0,17.7
1.0,1.56,0.5,1.3,1.0,0.0,1.0,1.0,N,0.0,9.36,6.733333333333333
2.0,3.7,0.5,2.2,1.0,0.0,1.0,1.0,N,1.0,18.5,17.516666666666666
2.0,0.0,0.5,1.4,1.0,0.0,2.0,1.0,N,0.0,7.3,5.416666666666667
2.0,1.26,0.5,0.94,5.0,0.0,1.0,1.0,N,0.0,7.56,5.6
2.0,1.0,0.5,1.55,1.0,0.0,1.0,1.0,N,0.5,10.3,9.233333333333333
2.0,0.0,0.5,0.56,1.0,0.0,2.0,1.0,N,0.0,5.8,4.816666666666666
2.0,0.0,0.5,0.28,2.0,0.0,2.0,1.0,N,0.5,4.3,0.6666666666666666
1.0,1.0,0.5,5.9,1.0,0.0,1.0,1.0,N,0.0,21.3,15.316666666666666
1.0,5.0,0.5,9.3,1.0,0.0,1.0,1.0,N,0.5,42.8,48.983333333333334
1.0,2.95,0.5,2.8,1.0,0.0,1.0,1.0,N,0.0,17.75,19.15
1.0,2.05,0.5,1.4,1.0,0.0,1.0,1.0,N,1.0,12.35,10.166666666666666
1.0,0.0,0.5,1.7,1.0,0.0,2.0,1.0,N,0.0,10.3,11.566666666666666
2.0,2.86,0.5,2.74,1.0,0.0,1.0,1.0,N,0.0,17.16,19.166666666666668
1.0,0.0,0.5,0.9,1.0,0.0,2.0,1.0,N,0.5,6.3,4.166666666666667
1.0,4.0,0.5,2.9,3.0,0.0,1.0,1.0,N,0.5,18.3,15.9
2.0,2.46,0.5,1.61,1.0,0.0,1.0,1.0,N,1.0,14.76,13.133333333333333
2.0,0.0,0.5,0.8,5.0,0.0,2.0,1.0,N,0.0,6.8,6.216666666666667
2.0,0.0,0.5,2.33,1.0,0.0,1.0,1.0,N,0.0,15.8,22.683333333333334
1.0,0.0,0.5,1.2,2.0,0.0,2.0,1.0,N,0.5,7.8,6.0
1.0,1.25,0.5,0.2,1.0,0.0,1.0,1.0,N,0.0,7.55,6.016666666666667
1.0,2.05,0.5,1.6,1.0,0.0,1.0,1.0,N,0.0,10.35,8.016666666666667
1.0,1.05,0.5,0.4,1.0,0.0,1.0,1.0,N,0.0,5.35,1.9166666666666667
1.0,0.0,0.5,0.9,1.0,0.0,2.0,1.0,N,0.0,7.3,7.733333333333333
2.0,2.56,0.5,1.67,5.0,0.0,1.0,1.0,N,0.0,15.36,16.816666666666666
1.0,6.1,0.5,7.7,1.0,5.76,1.0,1.0,N,0.0,36.66,22.883333333333333
1.0,2.75,0.5,1.8,1.0,0.0,1.0,1.0,N,0.0,12.05,9.666666666666666
2.0,0.0,0.5,18.75,2.0,0.0,2.0,1.0,N,0.5,51.8,29.1
2.0,2.96,0.5,2.32,3.0,0.0,1.0,1.0,N,0.0,17.76,20.316666666666666
2.0,0.0,0.5,0.08,5.0,0.0,2.0,1.0,N,0.0,3.8,1.6833333333333333
2.0,2.06,0.5,1.19,1.0,0.0,1.0,1.0,N,0.5,12.36,11.716666666666667
2.0,2.06,0.5,1.96,1.0,0.0,1.0,1.0,N,0.5,12.36,9.166666666666666
2.0,1.26,0.5,0.61,3.0,0.0,1.0,1.0,N,0.5,7.56,4.916666666666667
1.0,1.45,0.5,1.1,2.0,0.0,1.0,1.0,N,0.5,8.75,5.366666666666666
2.0,5.61,0.5,6.16,1.0,5.76,1.0,1.0,N,0.5,33.67,20.966666666666665
1.0,7.6,0.5,11.2,1.0,5.76,1.0,1.0,N,0.0,45.66,20.833333333333332
1.0,2.0,0.5,0.8,2.0,0.0,1.0,1.0,N,0.0,8.8,6.95
1.0,0.0,0.5,1.8,1.0,0.0,2.0,1.0,N,0.0,11.8,14.983333333333333
1.0,1.0,0.5,2.8,1.0,0.0,1.0,1.0,N,0.0,17.8,23.766666666666666
2.0,0.0,0.5,3.23,5.0,0.0,2.0,1.0,N,0.0,19.8,29.333333333333332
2.0,1.58,0.5,0.8,5.0,0.0,1.0,1.0,N,0.0,7.88,4.883333333333334
2.0,0.0,0.5,1.41,1.0,0.0,2.0,1.0,N,1.0,11.3,13.7
2.0,1.06,0.5,0.84,2.0,0.0,1.0,1.0,N,0.0,6.36,2.7
1.0,0.0,0.5,1.0,1.0,0.0,2.0,1.0,N,0.0,8.8,9.75
1.0,7.8,0.5,9.7,1.0,5.76,1.0,1.0,N,0.0,46.86,37.666666666666664
2.0,0.0,0.5,1.07,1.0,0.0,2.0,1.0,N,0.0,6.3,3.85
1.0,1.35,0.5,0.5,1.0,0.0,1.0,1.0,N,1.0,8.15,4.466666666666667
2.0,0.0,0.5,3.16,5.0,0.0,1.0,1.0,N,0.5,13.3,11.833333333333334
2.0,2.56,0.5,2.38,2.0,0.0,1.0,1.0,N,0.0,15.36,15.25
2.0,1.94,0.5,2.28,5.0,0.0,1.0,1.0,N,0.0,12.74,10.283333333333333
2.0,0.0,0.5,2.01,3.0,0.0,2.0,1.0,N,1.0,10.8,9.766666666666667
1.0,0.0,0.5,18.6,2.0,5.76,2.0,2.0,N,0.0,58.56,47.61666666666667
2.0,2.8,0.5,1.91,2.0,0.0,1.0,1.0,N,1.0,14.6,12.416666666666666
1.0,1.0,0.5,1.2,1.0,0.0,1.0,1.0,N,0.5,8.3,5.433333333333334
2.0,0.0,0.5,0.48,2.0,0.0,2.0,1.0,N,0.0,4.8,1.9333333333333333
2.0,8.31,0.5,11.46,1.0,5.76,1.0,1.0,N,0.0,49.87,29.016666666666666
2.0,1.66,0.5,1.41,1.0,0.0,1.0,1.0,N,0.5,9.96,8.2
2.0,1.26,0.5,0.68,1.0,0.0,1.0,1.0,N,1.0,7.56,3.6333333333333333
2.0,2.0,0.5,1.5,1.0,0.0,1.0,1.0,N,1.0,12.3,10.35
2.0,3.33,0.5,4.79,1.0,0.0,1.0,1.0,N,0.0,38.58,54.38333333333333
1.0,0.0,0.5,0.9,1.0,0.0,2.0,1.0,N,0.0,5.8,2.6166666666666667
1.0,2.75,0.5,1.2,1.0,0.0,1.0,1.0,N,1.0,12.05,8.783333333333333
2.0,0.0,0.5,0.66,1.0,0.0,2.0,1.0,N,1.0,7.3,6.316666666666666
1.0,1.95,0.5,1.8,1.0,0.0,1.0,1.0,N,0.5,11.75,9.25
2.0,2.08,0.5,0.83,1.0,0.0,1.0,1.0,N,0.0,10.38,9.916666666666666
1.0,2.45,0.5,1.2,1.0,0.0,1.0,1.0,N,0.0,10.75,9.633333333333333
2.0,5.46,0.5,8.82,1.0,0.0,1.0,1.0,N,0.0,32.76,21.183333333333334
2.0,1.16,0.5,0.51,2.0,0.0,1.0,1.0,N,0.5,6.96,3.533333333333333
1.0,0.0,0.5,7.4,1.0,0.0,2.0,1.0,N,0.5,25.3,19.466666666666665
2.0,2.76,0.5,3.0,1.0,0.0,1.0,1.0,N,0.5,16.56,15.216666666666667
1.0,0.0,0.5,1.4,1.0,0.0,2.0,1.0,N,1.0,10.3,8.966666666666667
2.0,11.71,0.5,18.65,1.0,5.76,1.0,2.0,N,0.0,70.27,35.916666666666664
2.0,0.0,0.5,0.67,1.0,0.0,2.0,1.0,N,0.0,5.3,3.966666666666667
1.0,1.15,0.5,0.8,1.0,0.0,1.0,1.0,N,0.0,6.95,3.35
2.0,0.0,0.5,2.12,1.0,0.0,2.0,1.0,N,1.0,12.3,12.733333333333333
1.0,2.75,0.5,2.9,1.0,0.0,1.0,1.0,N,0.5,16.55,15.733333333333333
1.0,2.0,0.5,1.6,1.0,0.0,1.0,1.0,N,0.0,14.8,16.4
2.0,0.0,0.5,1.8,1.0,0.0,2.0,1.0,N,1.0,10.3,9.5
1.0,1.0,0.5,1.0,1.0,0.0,1.0,1.0,N,1.0,15.3,20.016666666666666
2.0,0.0,0.5,2.96,1.0,0.0,2.0,1.0,N,0.5,12.3,10.35
1.0,2.2,0.5,2.5,1.0,0.0,1.0,1.0,N,1.0,16.0,15.1
2.0,1.02,0.5,0.78,6.0,0.0,1.0,1.0,N,0.0,7.82,6.983333333333333
1.0,1.25,0.5,0.8,1.0,0.0,1.0,1.0,N,0.0,7.55,5.233333333333333
1.0,1.55,0.5,0.9,1.0,0.0,1.0,1.0,N,0.5,9.35,7.033333333333333
1.0,0.0,0.5,0.0,1.0,0.0,2.0,1.0,N,1.0,10.3,0.0
1.0,1.8,0.5,1.3,1.0,0.0,1.0,1.0,N,0.0,12.6,13.666666666666666
1.0,5.55,0.5,3.5,1.0,0.0,1.0,1.0,N,0.0,27.85,35.333333333333336
1.0,1.85,0.5,1.6,1.0,0.0,1.0,1.0,N,0.0,11.15,10.95
2.0,0.96,0.5,0.55,1.0,0.0,1.0,1.0,N,0.0,5.76,2.7333333333333334
2.0,3.66,0.5,3.92,2.0,0.0,1.0,1.0,N,0.5,21.96,24.316666666666666
1.0,1.62,0.5,1.7,1.0,0.0,1.0,1.0,N,1.0,12.42,11.266666666666667
2.0,1.56,0.5,1.16,1.0,0.0,1.0,1.0,N,0.5,9.36,6.766666666666667
1.0,0.0,0.5,9.3,3.0,0.0,3.0,1.0,N,0.0,28.8,22.766666666666666
2.0,3.76,0.5,3.59,1.0,0.0,1.0,1.0,N,0.0,22.56,26.6
